,product_id,location,distance_group,distance_group_last_mile,distance_no_group,distance_group_last_mile_cutoff_100,distance_group_last_mile_cutoff_200,distance_group_last_mile_cutoff_300,distance_group_last_mile_cutoff_400,distance_group_last_mile_cutoff_500,distance_group_last_mile_cutoff_600,distance_group_last_mile_cutoff_700,distance_group_last_mile_cutoff_800,distance_group_last_mile_cutoff_900,distance_group_last_mile_cutoff_1000,distance_group_last_mile_cutoff_1100,distance_group_last_mile_cutoff_1200,distance_group_last_mile_cutoff_1300,distance_group_last_mile_cutoff_1400,distance_group_last_mile_cutoff_1500,distance_group_last_mile_cutoff_1600,distance_group_last_mile_cutoff_1700,distance_group_last_mile_cutoff_1800,distance_group_last_mile_cutoff_1900,distance_group_last_mile_cutoff_2000,distance_group_last_mile_cutoff_2100,distance_group_last_mile_cutoff_2200,distance_group_last_mile_cutoff_2300,distance_group_last_mile_cutoff_2400,distance_group_last_mile_cutoff_2500,distance_group_last_mile_cutoff_2600,distance_group_last_mile_cutoff_2700,distance_group_last_mile_cutoff_2800,distance_group_last_mile_cutoff_2900,distance_group_last_mile_cutoff_3000
0,48112,Weisslingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47621,Weisslingen,12333.994893690582,58629.13810376035,22793.941623156163,58553.96123710754,58173.3389553723,56694.79704116453,54499.43726702796,51225.099307060846,48435.25483851841,47833.19821893061,47131.81832234271,46256.40167699892,43441.308032769484,41289.15746982228,40176.436089913965,40176.436089913965,40176.436089913965,34423.711768504545,29692.827815442593,26438.96972430661,24723.559674659075,22883.589322691907,20936.24326318971,20936.24326318971,12246.519974203216,12246.519974203216,9943.143912129251,7446.379900081216,7446.379900081216,7446.379900081216,7446.379900081216,7446.379900081216,7446.379900081216
0,46692,Weisslingen,12333.994893690582,50438.30831964476,21104.947224554628,50438.30831964476,50242.336342551534,48846.10818401924,47418.33147170058,43628.782842147375,38714.441120076466,38112.38450048865,38112.38450048865,35554.01237059425,33672.88373171344,31582.425446564615,30472.97848307022,30472.97848307022,29169.459585195444,26283.085189610327,23112.211251236753,19858.353160100778,19858.353160100778,16144.18491402531,14196.838854523116,14196.838854523116,12038.802660564892,12038.802660564892,9720.97921423566,7224.215202187624,7224.215202187624,7224.215202187624,7224.215202187624,7224.215202187624,7224.215202187624
0,44014,Weisslingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,43310,Weisslingen,12333.994893690582,53163.02186407665,23819.395327445593,53163.02186407665,52696.31614069645,51821.73219227217,50033.78764158674,47206.06182092887,43933.82368593309,43933.82368593309,42496.40474217997,39883.37380094862,38915.870443608444,36815.28504466057,35702.56366475226,34459.840351497965,33156.32145362319,33156.32145362319,30000.57051320056,28350.893562833036,26635.483513185492,24761.285619077193,24761.285619077193,24761.285619077193,20451.376433529986,20451.376433529986,15793.140723199806,10806.080245707795,10806.080245707795,10806.080245707795,10806.080245707795,10806.080245707795,10806.080245707795
0,41774,Weisslingen,7960.113131578444,25079.3240061172,13769.881902140793,25079.3240061172,24894.702433354305,24187.79448802448,22426.332620153866,20015.146453662757,18270.41827307603,18270.41827307603,18270.41827307603,18270.41827307603,18270.41827307603,17189.279434702905,16079.83247120851,14837.109157954217,13533.590260079442,10646.791932739328,10646.791932739328,7392.93384160335,5677.523791955813,5677.523791955813,5677.523791955813,5677.523791955813,5677.523791955813,5677.523791955813,3359.7003456265797,3359.7003456265797,3359.7003456265797,3359.7003456265797,3359.7003456265797,3359.7003456265797,3359.7003456265797
0,39468,Weisslingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,37317,Weisslingen,7960.113131578444,23803.702250386305,15240.578185052154,23803.702250386305,23607.730273293077,23150.661394070623,21417.75530728198,19989.10413837058,17822.327273273902,17822.327273273902,17822.327273273902,16950.767123280126,15983.263765939952,14902.124927566827,14902.124927566827,14902.124927566827,14902.124927566827,14902.124927566827,13309.642637632016,10055.784546496037,8340.3744968485,8340.3744968485,8340.3744968485,8340.3744968485,6182.338302890277,6182.338302890277,3864.514856561044,3864.514856561044,3864.514856561044,3864.514856561044,3864.514856561044,3864.514856561044,3864.514856561044
0,34386,Weisslingen,12333.994893690582,44589.83124308777,20696.906696647584,44589.83124308777,43742.50323797231,42277.527405102,40234.74711537035,36099.516278901276,30544.88657737823,30544.88657737823,30544.88657737823,29673.326427384454,26858.23278315503,25787.221058580948,25787.221058580948,25787.221058580948,25787.221058580948,22900.84666299583,16577.48041999907,16577.48041999907,16577.48041999907,16577.48041999907,16577.48041999907,16577.48041999907,12197.666316559778,12197.666316559778,12197.666316559778,7210.605839067767,7210.605839067767,7210.605839067767,7210.605839067767,7210.605839067767,7210.605839067767
0,31981,Weisslingen,13164.610629103452,122537.57434758575,28716.191643040227,122455.21108899052,121439.71702739492,118852.84497219892,115607.16337607223,109638.49444553524,100705.89321611545,98799.5578102506,94241.63143781465,84082.79813710629,70016.4045760077,63608.64755348738,61333.40250941456,57620.035366725,54908.292089792965,50655.00294655817,38165.98522145095,28314.901782805315,26540.751731793043,19087.95311753915,19087.95311753915,19087.95311753915,14708.13901409986,12481.400498515577,7808.717403930128,2821.656926438117,2821.656926438117,2821.656926438117,2821.656926438117,0.0,0.0
0,28745,Weisslingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25872,Weisslingen,7129.076786059937,17972.414481740016,11647.753878781146,17972.414481740016,17776.442504646788,17089.51370843364,16019.173552130154,16019.173552130154,16019.173552130154,16019.173552130154,16019.173552130154,15143.756906786353,14209.791901437744,14209.791901437744,13100.344937943351,11857.621624689058,10554.10272681428,6207.485846582695,6207.485846582695,6207.485846582695,6207.485846582695,4333.287952474395,4333.287952474395,4333.287952474395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22178,Weisslingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21376,Weisslingen,12333.994893690582,56365.700769618765,22175.883396810248,56290.52390296597,55979.787853001166,54486.453115703756,51689.14869920185,47071.35597450161,42588.32701133996,42588.32701133996,41886.94711475207,41066.189280745224,39248.40803681401,37147.822637866135,34925.654294463435,34925.654294463435,34925.654294463435,33465.411809816964,28719.404858804075,27069.72790843655,27069.72790843655,27069.72790843655,27069.72790843655,27069.72790843655,18380.004619450054,18380.004619450054,16062.181173120822,11075.120695628812,11075.120695628812,11075.120695628812,11075.120695628812,11075.120695628812,11075.120695628812
0,21288,Weisslingen,13421.30378570751,131047.64792056517,26916.960668672487,130827.3619581441,129157.83491316169,127746.34914570316,124427.79912818875,119474.44171287943,111658.61229832986,108365.12461942199,99220.2358737427,95795.47743697814,87347.18283799198,78718.85713496944,71835.04820047895,69355.9090874564,63945.87680304121,50998.06872131051,44732.7350593758,41446.48785107134,38010.93319182188,32438.42534261355,28552.7872347717,26486.609299405885,22107.79369446826,19881.055178883977,17527.892709423577,12540.832231931567,12540.832231931567,12540.832231931567,12540.832231931567,9719.17530549345,9719.17530549345
0,20119,Weisslingen,7960.113131578444,31165.370646008247,14009.834491364154,31165.370646008247,30980.74907324535,30503.701044906218,28431.470873083872,26503.075760076783,24231.69522777179,24231.69522777179,24231.69522777179,22539.37724377117,21571.873886430996,19419.72332348379,17197.554980081084,17197.554980081084,17197.554980081084,14311.180584495965,12718.698294561153,9464.840203425174,9464.840203425174,7624.869851458007,5677.523791955813,5677.523791955813,5677.523791955813,5677.523791955813,3359.7003456265797,3359.7003456265797,3359.7003456265797,3359.7003456265797,3359.7003456265797,3359.7003456265797,3359.7003456265797
0,19240,Weisslingen,12333.994893690582,56226.435268346475,23079.31565433129,56151.25840169368,55529.89639408104,53908.25826794387,51138.992229087955,47508.62050612797,43578.97666630064,43578.97666630064,42141.55772254752,40445.38324319687,38611.02294994872,38611.02294994872,37501.57598645433,36258.85267320004,34955.33377532526,30662.428006807313,29085.068714823436,25831.21062368746,24115.800574039924,20401.632327964457,20401.632327964457,20401.632327964457,16062.181173120822,16062.181173120822,16062.181173120822,11075.120695628812,11075.120695628812,11075.120695628812,11075.120695628812,11075.120695628812,11075.120695628812
