,E_KOORD,N_KOORD,latitude,longitude,user_id,cluster,distance_center
67,2700153,1254010,47.42926776652211,8.766130096405691,70454,8,0.6728452714290177
68,2700136,1254036,47.429504166540305,8.765910634761319,110729,5,0.35969117174517506
69,2700171,1254040,47.429534813815195,8.766375361118852,125579,4,0.4590589057203219
70,2700164,1254387,47.43265639773025,8.766360377658962,103988,1,0.24987197204784503
71,2700145,1254400,47.43277619516718,8.766111483121257,37845,1,0.2324882666696092
72,2700155,1254544,47.434069643378244,8.766276292483726,120487,8,0.29591191086423674
73,2700073,1253962,47.42884827382096,8.765059169637494,7843,8,0.6888711559197107
74,2700086,1253931,47.428567519137495,8.765224504303951,172645,4,0.4544538461037911
75,2700069,1253981,47.42901974610267,8.765010415778358,114585,4,0.4960244111667132
76,2700015,1253972,47.42894701553603,8.764292784735538,59289,4,0.5364245524970347
77,2700083,1254063,47.42975503239352,8.765214310904868,98752,6,0.74640404621171
78,2700011,1254185,47.4308631017688,8.764287446617331,70345,8,0.4575727362377395
79,2700027,1254125,47.43032109978842,8.764486057770874,157498,1,0.2657433262767054
80,2700036,1254115,47.430229803814505,8.76460309150257,33499,1,0.2786323062831456
81,2700092,1254141,47.43045510689316,8.76535105305043,4426,4,0.5870999472453793
82,2700099,1254291,47.431802970389874,8.76547742245186,25121,6,0.5299775224312996
83,2700087,1254594,47.43452962704838,8.765386260669333,147801,1,0.2855884956366396
84,2700074,1255514,47.4428050066261,8.765420060203635,168056,1,1.1589117231646167
85,2700086,1256274,47.44963771520259,8.765749446833041,190619,8,1.6681055875588913
86,2699957,1251629,47.40788547633318,8.763000285464093,162238,3,0.3010283097939027
87,2699944,1251700,47.40852594659985,8.762843942737396,109243,3,0.29545263538163935
88,2699912,1251760,47.40907037688065,8.762433441334498,189233,3,0.2853153999433057
89,2699970,1254027,47.42944845711417,8.763708742072252,102224,6,0.7679109413197498
90,2699906,1254194,47.43095997920076,8.76289793316878,147162,8,0.4275872328104534
91,2699925,1254128,47.43036356716352,8.763134974668956,187148,1,0.23820079037851324
92,2699950,1254105,47.43015293661798,8.763461142711105,147948,1,0.26332617585913387
93,2699944,1254125,47.43033370461777,8.763386101182613,167424,5,0.571080931322806
94,2699993,1254148,47.43053310017188,8.764040619889713,94175,5,0.5395358475401671
95,2699954,1254201,47.43101564361425,8.763535626049192,167450,8,0.42751830296740745
96,2699924,1254327,47.43215329719119,8.763166222766063,51865,8,0.2981059008363136
97,2699946,1254351,47.43236578617794,8.763463155832248,38575,8,0.2797926702845233
98,2699963,1254377,47.43259701929538,8.76369427345691,167360,8,0.2605373587733726
99,2699915,1254366,47.432505384374096,8.76305566702677,145985,1,0.0
100,2699948,1254347,47.43232951114598,8.76348876709296,84126,5,0.6973850548041972
101,2699986,1254307,47.43196402706439,8.763983429923266,61273,1,0.09231078638144868
102,2699900,1254451,47.433272053029405,8.76287587585908,3788,8,0.1718130154639828
103,2699927,1254529,47.43396939757752,8.763251157355494,104169,1,0.16343468368419037
104,2699959,1254521,47.43389259685524,8.76367347626747,82590,5,0.8203701537043867
105,2699980,1254506,47.433754515287696,8.76394844066483,41714,1,0.1543469897205043
106,2699907,1254503,47.433738618950606,8.762980275689806,136862,1,0.13722804937978633
107,2699950,1254552,47.43417274155471,8.763561130622161,78029,1,0.18925677825885515
