,E_KOORD,N_KOORD,latitude,longitude,user_id,cluster,distance_center
400,2681605,1247969,47.37749912155823,8.519214105158051,58215,6,0.1322365635871629
401,2681620,1248052,47.37824371870154,8.51942783432694,20727,6,0.14821727808713414
402,2681620,1248098,47.378657416389366,8.519436219851189,83837,24,0.18145743816630874
403,2681649,1248034,47.37807824478005,8.51980851546911,157956,24,0.1350875897930592
404,2681613,1248082,47.37851438844661,8.51934062179563,12413,6,0.1732479054489565
405,2681678,1248081,47.37849734238224,8.520201051677248,40735,6,0.13371546740353374
406,2681683,1248090,47.3785776635212,8.520268894520296,88037,24,0.20051697232558421
407,2681626,1248048,47.378207001875616,8.519506545845125,14590,6,0.1410266586866355
408,2681684,1248092,47.37859552642923,8.520282499601015,172259,17,0.3222578812903041
409,2681527,1247144,47.37008918470988,8.518031193818997,203862,4,0.14915885780336532
410,2681581,1247178,47.37038828070987,8.518752244418629,5478,4,0.0907823479036148
411,2681518,1247174,47.37036010143298,8.517917511261942,27717,4,0.13431156546638912
412,2681574,1247128,47.3699394744605,8.518650470361559,55410,4,0.13951240686464825
413,2681575,1247174,47.370353049499755,8.518672086810021,129723,4,0.0971254117187721
414,2681570,1247155,47.370182792701286,8.51860243553969,37999,4,0.11627155483376685
415,2681577,1247108,47.36975923411822,8.518686541724335,87407,4,0.15755755949160774
416,2681597,1247184,47.370440260892615,8.518965148339637,118367,22,0.18964711428180486
417,2681518,1247107,47.36975754004395,8.517905316530175,10135,22,0.14927634746752064
418,2681571,1247116,47.36983192429496,8.518608570633809,205848,4,0.1518172533093275
419,2681501,1247175,47.3703711971399,8.517692644351976,177147,22,0.09807771182065572
420,2681527,1247125,47.369918309092704,8.51802773523642,17216,4,0.16425304566841625
421,2681594,1247184,47.37044063227062,8.518925433778836,185391,4,0.08005357357190816
422,2681562,1247199,47.370579494557425,8.518504543446486,88801,4,0.08484960265638061
423,2681587,1247145,47.37009075415501,8.518825661978479,162747,22,0.1891485135930885
424,2681535,1247141,47.37006121479833,8.518136552483563,119312,22,0.14317274418099038
425,2681575,1247127,47.36993035724811,8.518663526287282,125111,4,0.14011318243582335
426,2681539,1247113,47.36980890328871,8.51818440726481,40955,4,0.16793760263674748
427,2681502,1247122,47.3698944204444,8.517696237813842,154259,23,0.3517149086697181
428,2681512,1247176,47.37037883036065,8.517838446244816,184250,4,0.13779516707378564
429,2681558,1247265,47.371173557244596,8.518463609529077,186001,4,0.0642779614934312
430,2681524,1247218,47.37075507124681,8.518004949490527,139155,4,0.10622649266534542
431,2681538,1247218,47.37075333950978,8.518190285223943,171988,22,0.1293081342602279
432,2681563,1247205,47.370633331521226,8.518518874359085,171435,22,0.15404549755475486
433,2681582,1247205,47.370630980115415,8.518770400827623,114383,4,0.06719875903092432
434,2681530,1247225,47.37081728326927,8.518085653389528,59410,4,0.09807752455207279
435,2681582,1247252,47.37105367226854,8.518778962301944,146865,16,0.11004994657015654
436,2681573,1247245,47.37099183202096,8.518658542262633,50413,23,0.22449247824409027
437,2681555,1247288,47.37138077778646,8.518428082755145,2117,4,0.07300398854665092
438,2681545,1247200,47.37059059140627,8.518279675731618,117237,22,0.13629179081450363
439,2681533,1247284,47.37134752575411,8.518136109254627,106040,16,0.15304584353969147
440,2681564,1247271,47.37122677548942,8.518544132475151,32804,16,0.12317353995093352
441,2681566,1247239,47.370938737601854,8.51856478124528,149709,4,0.059461801405382424
442,2681582,1247232,47.37087380327397,8.5187753191054,92395,4,0.048257792553587114
