,product_id,location,distance_group,distance_group_last_mile,distance_no_group,distance_group_last_mile_cutoff_100,distance_group_last_mile_cutoff_200,distance_group_last_mile_cutoff_300,distance_group_last_mile_cutoff_400,distance_group_last_mile_cutoff_500,distance_group_last_mile_cutoff_600,distance_group_last_mile_cutoff_700,distance_group_last_mile_cutoff_800,distance_group_last_mile_cutoff_900,distance_group_last_mile_cutoff_1000,distance_group_last_mile_cutoff_1100,distance_group_last_mile_cutoff_1200,distance_group_last_mile_cutoff_1300,distance_group_last_mile_cutoff_1400,distance_group_last_mile_cutoff_1500,distance_group_last_mile_cutoff_1600,distance_group_last_mile_cutoff_1700,distance_group_last_mile_cutoff_1800,distance_group_last_mile_cutoff_1900,distance_group_last_mile_cutoff_2000,distance_group_last_mile_cutoff_2100,distance_group_last_mile_cutoff_2200,distance_group_last_mile_cutoff_2300,distance_group_last_mile_cutoff_2400,distance_group_last_mile_cutoff_2500,distance_group_last_mile_cutoff_2600,distance_group_last_mile_cutoff_2700,distance_group_last_mile_cutoff_2800,distance_group_last_mile_cutoff_2900,distance_group_last_mile_cutoff_3000
0,28745,Zurich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25872,Zurich,2738.9701051454463,25978.022001975565,6307.278826719152,24622.896152102774,17300.495095049602,7535.138699198443,2800.10534742451,2356.9101805488363,1303.062464691774,1303.062464691774,1303.062464691774,1303.062464691774,1303.062464691774,1303.062464691774,1303.062464691774,1303.062464691774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22178,Zurich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21376,Zurich,3765.8047408567045,62427.99764657459,13426.342736229433,59668.997351483646,41124.06050068973,15346.295693129385,3658.9701589710576,2818.782874198042,2303.9575136437343,1655.3292023166478,953.578940225682,953.578940225682,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21288,Zurich,4733.637049207175,124673.26598985745,18387.397211218144,118743.23706653384,84639.83287864791,42472.39088386725,15234.21400297314,6003.849946147435,4319.734332500537,3039.570347556516,849.6346869629974,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20119,Zurich,1820.6753496283973,11408.676773053727,3775.4656583151527,11243.8424864414,8883.90669849472,5649.542295720688,2277.6782050905713,1874.0608681459917,1874.0608681459917,1874.0608681459917,1094.5707968928414,1094.5707968928414,1094.5707968928414,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19240,Zurich,3765.8047408567045,62093.89567040688,12839.45342611442,59090.80682189808,42949.01721027246,15926.140736395027,5387.506156843045,3228.665260028571,3228.665260028571,2580.0369487014846,1094.5707968928414,1094.5707968928414,1094.5707968928414,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18557,Zurich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16823,Zurich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16570,Zurich,4733.637049207175,122821.04752188287,18596.042306448864,116248.66872798414,82397.44473329723,35832.545227610404,14393.289621317648,4734.544232965529,4179.000692132045,2893.3654779329545,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
