,E_KOORD,N_KOORD,latitude,longitude,user_id,cluster,distance_center
994,2498722,1118962,46.21448509379696,6.126172195056804,173869,5,0.06296253798465488
995,2498736,1118928,46.21418139350564,6.126360953885249,5521,15,0.07684353588127925
996,2498795,1118943,46.214325179461895,6.127122137889035,41896,5,0.12687848230724652
997,2498635,1118086,46.20659299929066,6.125234949708788,13876,18,0.0
998,2498666,1118060,46.206363813596056,6.1256421803906225,41529,18,0.04045613379527527
999,2498698,1118038,46.20617075405192,6.126061495428051,92894,21,0.37439885541093487
1000,2498603,1118098,46.20669611286171,6.124817797521374,156761,18,0.03417292725267538
1001,2498654,1118058,46.20634401902969,6.125487158592517,6788,33,0.2110082286560386
1002,2498641,1118081,46.20654893102186,6.12531376182371,167727,18,0.007809531339044936
1003,2498686,1118080,46.20654670895135,6.125896938253238,119057,18,0.05134711069940476
1004,2498627,1118000,46.205818285892505,6.125149961222134,77372,18,0.08636296350906804
1005,2498682,1118074,46.20649214134013,6.125846420007646,84250,33,0.18746266562574201
1006,2498694,1118023,46.20603523787864,6.126012927690588,167959,18,0.08630537268114029
1007,2498624,1118043,46.20620458877007,6.125101773131611,28727,18,0.044380411487870315
1008,2498688,1118074,46.20649304411051,6.125924147888069,116159,18,0.054336620291167814
1009,2498682,1118087,46.2066090671488,6.125843602487426,92142,33,0.1748717534873728
1010,2498670,1118112,46.20683211876295,6.125682727416056,191271,18,0.043596414662065264
1011,2498659,1118102,46.20674052041323,6.125542393259116,11632,18,0.028841743791180357
1012,2498604,1118170,46.20734385241734,6.12481513518934,12938,18,0.08952919203429578
1013,2498627,1118117,46.20687061799544,6.125124589964187,161570,18,0.03201256189073879
1014,2498641,1118100,46.206719822569724,6.1253096422291895,118860,33,0.1781178383370884
1015,2498640,1118113,46.206836597837885,6.125293868817067,129251,33,0.1673698991666963
1016,2498674,1118135,46.20703958942969,6.125729561014548,113775,18,0.06261996417835725
1017,2498696,1118174,46.20739367707583,6.12600611450868,79179,33,0.08765575144203802
1018,2498679,1118290,46.20843445731177,6.125760738888451,203657,6,0.08005483951905927
1019,2498685,1118256,46.208129554144776,6.12584583870192,173527,6,0.1145752802440554
1020,2498644,1118281,46.20834824110206,6.1253092615990195,22613,6,0.09069964609572001
1021,2498700,1118287,46.20841063409843,6.126033446307637,17375,6,0.08876098496574929
1022,2498694,1118259,46.208157891163914,6.125961783870534,21557,21,0.37140303627126176
1023,2498698,1118248,46.20805955572735,6.12601598786268,175359,33,0.03008049887550025
1024,2498639,1118254,46.20810464253779,6.125250340794886,34788,33,0.08801483204805752
1025,2498658,1118237,46.20795459944216,6.125500171876387,175426,18,0.15272692713170752
1026,2498672,1118246,46.20803765502145,6.125679590901742,177465,6,0.1231344681155299
1027,2498607,1118203,46.2076411157875,6.124846842009672,180929,18,0.12029228919996557
1028,2498664,1118214,46.20774863370616,6.1255828878126035,115797,18,0.13123143740755785
1029,2498661,1118338,46.20886347459576,6.125517140817924,16755,6,0.031397631344964316
