,product_id,location,distance_group,distance_group_last_mile,distance_no_group,distance_group_last_mile_cutoff_100,distance_group_last_mile_cutoff_200,distance_group_last_mile_cutoff_300,distance_group_last_mile_cutoff_400,distance_group_last_mile_cutoff_500,distance_group_last_mile_cutoff_600,distance_group_last_mile_cutoff_700,distance_group_last_mile_cutoff_800,distance_group_last_mile_cutoff_900,distance_group_last_mile_cutoff_1000,distance_group_last_mile_cutoff_1100,distance_group_last_mile_cutoff_1200,distance_group_last_mile_cutoff_1300,distance_group_last_mile_cutoff_1400,distance_group_last_mile_cutoff_1500,distance_group_last_mile_cutoff_1600,distance_group_last_mile_cutoff_1700,distance_group_last_mile_cutoff_1800,distance_group_last_mile_cutoff_1900,distance_group_last_mile_cutoff_2000,distance_group_last_mile_cutoff_2100,distance_group_last_mile_cutoff_2200,distance_group_last_mile_cutoff_2300,distance_group_last_mile_cutoff_2400,distance_group_last_mile_cutoff_2500,distance_group_last_mile_cutoff_2600,distance_group_last_mile_cutoff_2700,distance_group_last_mile_cutoff_2800,distance_group_last_mile_cutoff_2900,distance_group_last_mile_cutoff_3000
0,48112,Weinegg,440.3461739989178,2864.7715271109532,1692.6388296053372,2864.7715271109532,2744.775384053972,2531.231082459384,2531.231082459384,2067.3490068262836,1518.5306364337061,1518.5306364337061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47621,Weinegg,1952.6883836612521,23938.699470168238,6252.355587734955,23736.446833693528,20563.95142202987,15901.523059958274,11594.545990918607,6607.972493823118,3859.693961489327,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46692,Weinegg,1952.6883836612521,21270.254208261857,6033.97651431231,20802.717006643554,17819.99524364867,14273.957643769569,9022.246616291804,4136.801624152889,1939.7747089738073,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44014,Weinegg,440.3461739989178,2117.193364718206,1229.5249697300976,2117.193364718206,1816.4926524901596,1516.6887367013298,1516.6887367013298,1080.1266175451003,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43310,Weinegg,1952.6883836612521,23402.54001491583,5744.959352029258,22922.035229195033,21178.8708415007,17243.601733858108,11459.733797806952,6469.282736654221,3204.763623153417,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41774,Weinegg,809.2891467486252,2962.1834207007632,1484.5870766593239,2810.541432927581,2219.1551644243655,1779.2341177672247,1090.4773485459214,636.0924898428386,636.0924898428386,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39468,Weinegg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37317,Weinegg,809.2891467486252,2394.2475175967425,1435.5992280070109,2227.9486641737244,1657.4261370691806,941.5057204898203,941.5057204898203,524.1178402518715,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34386,Weinegg,1952.6883836612521,20872.482878050523,5945.386857859953,20324.370171003076,17529.640671628,15365.031677318218,10107.34249312804,5674.513527056274,1300.001327129848,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31981,Weinegg,2476.757490983877,34257.835356082425,8411.519197190217,33617.15285380537,29832.75695132206,25548.257005197927,18217.092055901296,9768.81398638406,6034.928255411054,1518.5306364337061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28745,Weinegg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25872,Weinegg,446.3917747574474,4977.120375863526,1314.8629262659042,4883.10258270425,4176.046271290107,3482.1620195810046,2421.5690860531,1050.4102654440794,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22178,Weinegg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21376,Weinegg,1952.6883836612521,16150.22851492698,5479.693081595849,15749.435719631967,13078.285361713592,9586.406017469606,6403.323156154731,2894.327417563883,1245.8993069479163,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21288,Weinegg,2490.256505022089,27646.273002056423,6927.600919276809,27033.03042241711,23866.638936316405,19250.44613436133,15444.639789170624,8670.27244070783,5431.962231254633,1493.0259896342147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20119,Weinegg,809.2891467486252,4399.010808474821,1687.6312523260574,4361.809874639604,3471.5518254890494,2755.631408909689,2049.2940377263453,1182.3336633040244,636.0924898428386,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19240,Weinegg,1952.6883836612521,23256.866820123287,6565.3420844764205,22652.89151585177,20287.73669905385,16676.326063761535,10284.762596132892,5508.868386882375,3265.606960863194,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18557,Weinegg,440.3461739989178,2984.4196109424083,1465.6938865369987,2984.4196109424083,2803.715041771343,2503.911125982513,2503.911125982513,2067.3490068262836,1518.5306364337061,1518.5306364337061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16823,Weinegg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16570,Weinegg,2490.256505022089,30903.131546487763,7536.5508024211285,30482.124652898874,27006.69265061899,21906.803764091248,15613.508083813042,7184.828108982771,2791.6269812355495,792.1579019787046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16290,Weinegg,809.2891467486252,3315.438261765974,1642.4195625432608,3278.2373279307567,2795.7945274292465,2283.770258737172,1577.598210332659,1160.2103300947101,636.0924898428386,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16262,Weinegg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15976,Weinegg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15680,Weinegg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12771,Weinegg,2490.256505022089,35308.55954573494,8024.365009705394,34444.002968170396,30892.652342753718,25003.515914754116,15611.339681257674,7950.172173218559,4727.456380616967,1493.0259896342147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11714,Weinegg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7538,Weinegg,809.2891467486252,2157.659019696173,1350.2268134179872,2037.782526550979,1599.7867270801887,1395.890579192903,1395.890579192903,524.1178402518715,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3583,Weinegg,2476.757490983877,29263.05068798196,8112.472087215974,28694.414120221532,25052.759455025123,20565.30122936974,14246.71291996086,7556.491208405081,3231.8634815766495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2344,Weinegg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,Weinegg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
