,E_KOORD,N_KOORD,latitude,longitude,user_id,cluster,distance_center
0,2686197,1244085,47.34198422627307,8.579264033090661,59478,8,0.23121652722927497
1,2686176,1244105,47.34216683943162,8.578990026692495,193506,8,0.2083381574331272
2,2686140,1244165,47.34271114868199,8.578525237919303,40209,8,0.1785654878098134
3,2686126,1244172,47.342775931269635,8.578341346295465,190377,8,0.16729296359028425
4,2686144,1244149,47.342566731283625,8.578575088156793,124192,8,0.17887876532970057
5,2686120,1244267,47.34363109069632,8.578280209003616,30628,8,0.21354377084052623
6,2686143,1244243,47.34341224433279,8.578579919444179,23478,8,0.2156333633785698
7,2686170,1244206,47.34307595993362,8.578930053798429,39015,8,0.22072934589168156
8,2686121,1244400,47.34482708590977,8.57831899142902,34850,6,0.33652292862910027
9,2686112,1244308,47.34400086597125,8.578182233482309,148192,8,0.2391930839246827
10,2686128,1244414,47.34495207963235,8.578414303176892,30592,2,0.2404254249495203
11,2686166,1244417,47.34497409563343,8.57891768547579,2911,2,0.26644399120990575
12,2686166,1244553,47.34619720108989,8.578943827779094,72110,2,0.20861872205910353
13,2686109,1244700,47.34752667961987,8.578217840966646,54589,0,0.273120586730593
14,2686186,1244790,47.34832602732069,8.579254038639862,161586,0,0.3180462449214193
15,2686129,1244788,47.34831548826233,8.578499398080318,158251,0,0.26205892012593573
16,2686113,1244761,47.34807475573277,8.578282489752919,59920,5,0.25004073786909325
17,2686007,1244032,47.341532381205596,8.576739976178212,8289,8,0.0935174374221662
18,2686049,1244076,47.34192261346248,8.57730411839124,46398,8,0.09078236064330943
19,2686079,1244150,47.34258421236547,8.577715256158989,114248,8,0.1157972641057976
20,2686060,1244280,47.34375583823347,8.577488820467968,115637,8,0.18716529766868054
21,2686049,1244251,47.34349646420529,8.577337708195298,10523,8,0.15657420195493127
22,2686056,1244378,47.34463771624314,8.577454707564693,64006,2,0.22907863183399946
23,2686004,1244331,47.34422180902175,8.576757644428097,30827,2,0.2587611415121339
24,2686006,1244399,47.34483310133855,8.576797153901353,163438,2,0.19256934981372772
25,2686080,1244376,47.34461659695359,8.577771883166534,110621,2,0.2418607227365982
26,2686096,1244302,47.34394899454102,8.577969377250756,188594,8,0.224957324370292
27,2686074,1244499,47.345723571493124,8.577716111081681,58891,2,0.14340031587966473
28,2686079,1244461,47.34538116869562,8.57777497360907,68225,2,0.17258083110296912
29,2686010,1244408,47.344913520478286,8.576851807539613,169537,2,0.18488403896764463
30,2686047,1244446,47.34525044370378,8.577348675476305,19362,2,0.16482538547829342
31,2686048,1244548,47.3461676425351,8.577381487234847,46086,2,0.0958506763485642
32,2686019,1244566,47.34633330777905,8.577001212452354,173344,2,0.062295432194714104
33,2686031,1244555,47.346232814636856,8.577157886152479,10600,2,0.07746984687364446
34,2686012,1244577,47.34643314853711,8.576910698660269,33226,2,0.05277114396032031
35,2686040,1244625,47.34686117996518,8.577290410973433,4074,6,0.2954246598401544
36,2686071,1244671,47.34727083167046,8.577709442263378,46111,2,0.13980207816277337
37,2686031,1244700,47.34753686080909,8.577185716082155,205565,0,0.20869394011897444
38,2686001,1244695,47.34749580709029,8.576787785531502,108962,5,0.12114412445157671
