,E_KOORD,N_KOORD,latitude,longitude,user_id,cluster,distance_center,productID_1000,productID_2344,productID_3583,productID_7538,productID_11714,productID_12771,productID_15680,productID_15976,productID_16262,productID_16290,productID_16570,productID_16823,productID_18557,productID_19240,productID_20119,productID_21288,productID_21376,productID_22178,productID_25872,productID_28745,productID_31981,productID_34386,productID_37317,productID_39468,productID_41774,productID_43310,productID_44014,productID_46692,productID_47621,productID_48112,vrp_productID_1000,no_groups_vrp_productID_1000,vrp_productID_2344,no_groups_vrp_productID_2344,vrp_productID_3583,no_groups_vrp_productID_3583,vrp_productID_7538,no_groups_vrp_productID_7538,vrp_productID_11714,no_groups_vrp_productID_11714,vrp_productID_12771,no_groups_vrp_productID_12771,vrp_productID_15680,no_groups_vrp_productID_15680,vrp_productID_15976,no_groups_vrp_productID_15976,vrp_productID_16262,no_groups_vrp_productID_16262,vrp_productID_16290,no_groups_vrp_productID_16290,vrp_productID_16570,no_groups_vrp_productID_16570,vrp_productID_16823,no_groups_vrp_productID_16823,vrp_productID_18557,no_groups_vrp_productID_18557,vrp_productID_19240,no_groups_vrp_productID_19240,vrp_productID_20119,no_groups_vrp_productID_20119,vrp_productID_21288,no_groups_vrp_productID_21288,vrp_productID_21376,no_groups_vrp_productID_21376,vrp_productID_22178,no_groups_vrp_productID_22178,vrp_productID_25872,no_groups_vrp_productID_25872,vrp_productID_28745,no_groups_vrp_productID_28745,vrp_productID_31981,no_groups_vrp_productID_31981,vrp_productID_34386,no_groups_vrp_productID_34386,vrp_productID_37317,no_groups_vrp_productID_37317,vrp_productID_39468,no_groups_vrp_productID_39468,vrp_productID_41774,no_groups_vrp_productID_41774,vrp_productID_43310,no_groups_vrp_productID_43310,vrp_productID_44014,no_groups_vrp_productID_44014,vrp_productID_46692,no_groups_vrp_productID_46692,vrp_productID_47621,no_groups_vrp_productID_47621,vrp_productID_48112,no_groups_vrp_productID_48112
10,2686128,1244414,47.34495207963235,8.578414303176892,30592,2,0.2404254249495203,0,0,0.0,0.0,0,1.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,111.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0,0,0.0,13.0,0,0,0.0,48.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
11,2686166,1244417,47.34497409563343,8.57891768547579,2911,2,0.2664439912099057,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0,1.0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,39.0,0.0,0.0,0,0,0.0,12.0,0,0,0.0,49.0,0.0,58.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
12,2686166,1244553,47.34619720108989,8.578943827779094,72110,2,0.2086187220591035,0,0,1.0,0.0,0,0.0,0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0,1.0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,35.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,12.0,0,0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0.0,11.0,0,0,0.0,50.0,0.0,57.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,25.0,0.0,0.0
13,2686109,1244700,47.34752667961987,8.578217840966646,54589,0,0.273120586730593,0,0,1.0,0.0,0,1.0,0,0,0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,34.0,0.0,0.0,0,0,0.0,20.0,0,0,0,0,0,0,0.0,0.0,0.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
14,2686186,1244790,47.34832602732069,8.579254038639862,161586,0,0.3180462449214193,0,0,0.0,0.0,0,0.0,0,0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,3.0,0.0,84.0,0,0,0.0,0.0,0.0,44.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,66.0,0.0,0.0,0.0,0.0,0,0,0.0,11.0,0.0,50.0,0.0,0.0,0.0,39.0,0.0,17.0,0.0,0.0
15,2686129,1244788,47.34831548826233,8.578499398080318,158251,0,0.2620589201259357,0,0,1.0,1.0,0,0.0,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,32.0,0.0,8.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,4.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,53.0,0.0,11.0,0,0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
16,2686113,1244761,47.34807475573277,8.578282489752919,59920,5,0.2500407378690932,0,0,1.0,0.0,0,1.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,33.0,0.0,0.0,0,0,0.0,21.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,67.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2686007,1244032,47.3415323812056,8.576739976178212,8289,8,0.0935174374221662,0,0,0.0,0.0,0,1.0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,101.0,0,0,0,0,0,0,0.0,0.0,0.0,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2686049,1244076,47.34192261346248,8.57730411839124,46398,8,0.0907823606433094,0,0,0.0,0.0,0,0.0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,23.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,33.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2686079,1244150,47.34258421236547,8.577715256158989,114248,8,0.1157972641057976,0,0,1.0,0.0,0,1.0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,46.0,0.0,0.0,0,0,0.0,103.0,0,0,0,0,0,0,0.0,0.0,0.0,22.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2686060,1244280,47.34375583823347,8.577488820467968,115637,8,0.1871652976686805,0,0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,41.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2686049,1244251,47.34349646420529,8.577337708195298,10523,8,0.1565742019549312,0,0,1.0,0.0,0,0.0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,47.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,32.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,45.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2686056,1244378,47.34463771624314,8.577454707564693,64006,2,0.2290786318339994,0,0,0.0,0.0,0,0.0,0,0,0,0.0,1.0,0,0.0,1.0,0.0,1.0,0.0,0,0.0,0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,15.0,0,0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,36.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,61.0,0.0,0.0,0,0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
23,2686004,1244331,47.34422180902175,8.576757644428097,30827,2,0.2587611415121339,0,0,0.0,0.0,0,1.0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,0,1.0,1.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,118.0,0,0,0,0,0,0,0.0,0.0,0.0,33.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0,0,0.0,14.0,0,0,0.0,53.0,0.0,62.0,0.0,0.0,0,0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
24,2686006,1244399,47.34483310133855,8.576797153901353,163438,2,0.1925693498137277,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0,0.0,0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,33.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,56.0,0.0,63.0,0.0,0.0,0,0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2686080,1244376,47.34461659695359,8.577771883166534,110621,2,0.2418607227365982,0,0,0.0,0.0,0,0.0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,52.0,0.0,60.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2686096,1244302,47.34394899454102,8.577969377250756,188594,8,0.224957324370292,0,0,1.0,0.0,0,1.0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,42.0,0.0,0.0,0,0,0.0,108.0,0,0,0,0,0,0,0.0,0.0,0.0,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,46.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2686074,1244499,47.34572357149312,8.577716111081681,58891,2,0.1434003158796647,0,0,1.0,0.0,0,1.0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,36.0,0.0,0.0,0,0,0.0,113.0,0,0,0,0,0,0,0.0,0.0,0.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2686079,1244461,47.34538116869562,8.57777497360907,68225,2,0.1725808311029691,0,0,1.0,0.0,0,1.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,37.0,0.0,0.0,0,0,0.0,112.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,51.0,0.0,59.0,0.0,0.0,0,0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2686010,1244408,47.344913520478286,8.576851807539613,169537,2,0.1848840389676446,0,0,0.0,0.0,0,0.0,0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,14.0,0,0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,57.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0
30,2686047,1244446,47.34525044370378,8.577348675476305,19362,2,0.1648253854782934,0,0,1.0,0.0,0,1.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,38.0,0.0,0.0,0,0,0.0,114.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,29.0,0.0,0.0
31,2686048,1244548,47.3461676425351,8.577381487234847,46086,2,0.0958506763485642,0,0,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,3.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10.0,0,0,0.0,63.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,24.0,0.0,0.0
32,2686019,1244566,47.34633330777905,8.577001212452354,173344,2,0.0622954321947141,0,0,0.0,0.0,0,0.0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0,1.0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,22.0,0,0,0.0,8.0,0,0,0.0,62.0,0.0,68.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,22.0,0.0,0.0
33,2686031,1244555,47.346232814636856,8.577157886152479,10600,2,0.0774698468736444,0,0,0.0,0.0,0,1.0,0,0,0,0.0,1.0,0,0.0,1.0,0.0,1.0,0.0,0,1.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,14.0,0,0,0,0,0,0,0.0,0.0,0.0,11.0,0,0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,26.0,0.0,0.0,0,0,0.0,9.0,0,0,0.0,0.0,0.0,67.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,23.0,0.0,0.0
34,2686012,1244577,47.34643314853711,8.576910698660269,33226,2,0.0527711439603203,0,0,1.0,0.0,0,1.0,0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,4.0,0.0,0.0,0,0,0.0,13.0,0,0,0,0,0,0,0.0,0.0,0.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0.0,0.0,0,0,0.0,61.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,42.0,0.0,21.0,0.0,0.0
