,product_id,location,distance_group,distance_group_last_mile,distance_no_group,distance_group_last_mile_cutoff_100,distance_group_last_mile_cutoff_200,distance_group_last_mile_cutoff_300,distance_group_last_mile_cutoff_400,distance_group_last_mile_cutoff_500,distance_group_last_mile_cutoff_600,distance_group_last_mile_cutoff_700,distance_group_last_mile_cutoff_800,distance_group_last_mile_cutoff_900,distance_group_last_mile_cutoff_1000,distance_group_last_mile_cutoff_1100,distance_group_last_mile_cutoff_1200,distance_group_last_mile_cutoff_1300,distance_group_last_mile_cutoff_1400,distance_group_last_mile_cutoff_1500,distance_group_last_mile_cutoff_1600,distance_group_last_mile_cutoff_1700,distance_group_last_mile_cutoff_1800,distance_group_last_mile_cutoff_1900,distance_group_last_mile_cutoff_2000,distance_group_last_mile_cutoff_2100,distance_group_last_mile_cutoff_2200,distance_group_last_mile_cutoff_2300,distance_group_last_mile_cutoff_2400,distance_group_last_mile_cutoff_2500,distance_group_last_mile_cutoff_2600,distance_group_last_mile_cutoff_2700,distance_group_last_mile_cutoff_2800,distance_group_last_mile_cutoff_2900,distance_group_last_mile_cutoff_3000
0,48112,Echallens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47621,Echallens,12983.231202664336,82973.50288391057,23926.46673337355,82973.50288391057,82433.51375572091,80283.83001652802,75026.65313629626,71252.44075465054,68445.55781404654,61883.15170696155,59529.82695488405,57858.55676154182,51110.910228188965,47972.112427313245,43378.76358524266,34629.7490151455,25159.4129964423,16476.14771730052,14905.128063631108,13251.86940568327,9798.88259458289,7901.283419131686,7901.283419131686,5870.331839762109,5870.331839762109,5870.331839762109,5870.331839762109,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935
0,46692,Echallens,12983.231202664336,93432.23948968551,26725.043609756565,93432.23948968551,92722.59925923141,90564.93109183185,86883.37546524876,81358.26542707472,78551.38248647071,72658.01460149654,69615.96553127708,66171.68882486188,58594.005194150464,54417.43688871851,46349.10146704188,40094.923622652095,32007.881036445666,19020.935653631794,14405.677249226577,12752.41859127874,9316.570493784107,7418.971318332904,5512.969816295088,5512.969816295088,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935
0,44014,Echallens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,43310,Echallens,12983.231202664336,85006.18480936602,23344.570410032356,85006.18480936602,84444.90498222205,82657.70434825808,78848.07463384503,73836.43577948825,71559.54042064548,67646.76747607494,66158.76737148016,63621.91806608899,58816.196588102335,53619.30039873562,47778.983034420206,44030.25677541441,34507.87231325014,24320.989122476967,22792.721685288976,21139.46302734114,15911.302166399937,12189.64952229944,10283.648020261624,8252.696440892047,6145.377201037852,6145.377201037852,6145.377201037852,3680.6959377166363,3680.6959377166363,3680.6959377166363,3680.6959377166363,3680.6959377166363,3680.6959377166363
0,41774,Echallens,10866.131326137083,22162.858473093944,17452.786800762875,22162.858473093944,21422.458216698076,20174.518707055042,19096.45272956384,16352.277831159276,15268.884861535123,14571.310582300017,13082.561590401177,13082.561590401177,12155.361897829309,11143.871536971323,11143.871536971323,11143.871536971323,11143.871536971323,11143.871536971323,9639.473086052842,7977.651079616304,7977.651079616304,7977.651079616304,7977.651079616304,7977.651079616304,5870.331839762109,5870.331839762109,5870.331839762109,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935
0,39468,Echallens,1071.3830159965207,7327.881063946529,4071.0216721809925,7327.881063946529,7327.881063946529,7327.881063946529,6961.538891970708,6961.538891970708,6961.538891970708,6961.538891970708,6961.538891970708,6961.538891970708,6061.058452268061,6061.058452268061,4909.632274987951,4909.632274987951,3523.238532645723,3523.238532645723,3523.238532645723,3523.238532645723,3523.238532645723,3523.238532645723,3523.238532645723,3523.238532645723,3523.238532645723,3523.238532645723,3523.238532645723,3523.238532645723,3523.238532645723,3523.238532645723,3523.238532645723,3523.238532645723,3523.238532645723
0,37317,Echallens,10866.131326137083,18064.874242757516,16643.25997912798,18064.874242757516,17697.786168093255,16317.133426960823,15708.402410322273,13887.175501272377,13373.699690818736,12090.727166586075,11314.905207459877,10460.371890751843,7689.740306187353,6644.330915976484,5512.969816295088,5512.969816295088,5512.969816295088,5512.969816295088,5512.969816295088,5512.969816295088,5512.969816295088,5512.969816295088,5512.969816295088,5512.969816295088,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935,3405.6505764408935
0,34386,Echallens,12983.231202664336,93480.6586549543,24939.935045766524,93480.6586549543,92740.25839855845,90518.47683836114,86330.43466094039,79916.2725498965,77028.74043052443,70408.1678370187,64964.08965001846,60721.229368617234,55013.883874370236,48782.771006310824,41862.633552541374,35652.64076644053,27621.30277191941,21816.344016680378,18763.556719927084,17073.242703173783,8427.005551194281,6602.952082544987,6602.952082544987,4572.00050317541,2464.6812633212153,2464.6812633212153,2464.6812633212153,0.0,0.0,0.0,0.0,0.0,0.0
0,31981,Echallens,13970.565630308936,135844.62851059192,28907.455179302087,135724.4078023265,134575.47497231868,129553.81032234254,120895.98481774604,112595.556551071,104346.58840366147,98403.7023142559,89267.20546025227,80757.14420898151,74938.0627059219,67585.7072482354,60727.087104009915,44596.99768781655,37911.54308260219,26382.88435157506,23338.645600839256,18453.79192751645,14972.792316864636,9323.405276275083,7395.845448696295,7395.845448696295,5288.5262088421005,5288.5262088421005,5288.5262088421005,5288.5262088421005,5288.5262088421005,0.0,0.0,0.0,0.0
